LOC109175562	XM_019324833.1
LOC109175564	XM_019324835.1
LOC109175564	XM_019324836.1
LOC109175564	XM_019324838.1
LOC109175559	XM_019324830.1
LOC109175563	XM_019324834.1
LOC109175568	XM_019324843.1
LOC109176066	XM_019325491.1
LOC109176065	XM_019325490.1
LOC109176065	XM_019325489.1
LOC109175509	XM_019324776.1
LOC109175509	XM_019324777.1
LOC109176247	XM_019325706.1
LOC109176248	XM_019325707.1
LOC109175258	XM_019324494.1
LOC109175338	XM_019324593.1
LOC109175625	XM_019324924.1
LOC109175625	XM_019324923.1
LOC109175622	XM_019324920.1
LOC109175623	XM_019324922.1
LOC109175623	XM_019324921.1
LOC109175634	XR_002053296.1
LOC109175627	XM_019324928.1
LOC109175626	XM_019324925.1
LOC109175628	XM_019324930.1
LOC109175628	XM_019324929.1
LOC109175633	XM_019324935.1
LOC109175633	XM_019324936.1
LOC109175631	XM_019324934.1
LOC109175620	XM_019324918.1
LOC109175629	XM_019324932.1
LOC109175629	XM_019324931.1
LOC109175630	XM_019324933.1
LOC109175621	XM_019324919.1
LOC109175325	XM_019324580.1
LOC109175895	XM_019325269.1
LOC109175895	XM_019325268.1
LOC109175895	XM_019325270.1
LOC109175894	XR_002053325.1
LOC109175894	XR_002053326.1
LOC109175894	XM_019325267.1
LOC109175898	XM_019325272.1
LOC109175900	XM_019325275.1
LOC109175899	XM_019325273.1
LOC109175899	XM_019325274.1
LOC109175897	XM_019325271.1
LOC109175280	XM_019324517.1
LOC109175331	XM_019324586.1
LOC109175297	XM_019324539.1
LOC109175297	XM_019324538.1
LOC109175298	XM_019324540.1
LOC109175341	XM_019324597.1
LOC109175276	XR_002053268.1
LOC109175274	XM_019324510.1
LOC109175274	XM_019324511.1
LOC109175275	XM_019324512.1
LOC109176129	XM_019325563.1
LOC109176129	XM_019325562.1
LOC109176131	XM_019325564.1
LOC109175457	XM_019324715.1
LOC109175458	XM_019324716.1
LOC109176110	XM_019325539.1
LOC109176110	XM_019325544.1
LOC109176110	XM_019325540.1
LOC109176110	XM_019325542.1
LOC109176110	XM_019325541.1
LOC109176110	XM_019325543.1
LOC109175887	XR_002053322.1
LOC109175884	XM_019325253.1
LOC109175884	XM_019325254.1
LOC109175884	XM_019325252.1
LOC109175881	XM_019325249.1
LOC109175459	XM_019324717.1
LOC109175460	XM_019324718.1
LOC109175882	XM_019325250.1
LOC109175883	XM_019325251.1
LOC109175461	XM_019324719.1
LOC109175885	XM_019325255.1
LOC109176188	XM_019325632.1
LOC109175540	XM_019324807.1
LOC109175354	XM_019324613.1
LOC109175355	XM_019324614.1
LOC109175462	XM_019324720.1
LOC109176121	XM_019325551.1
LOC109176120	XM_019325550.1
LOC109176205	XM_019325661.1
LOC109176205	XM_019325660.1
LOC109176122	XM_019325552.1
LOC109176122	XM_019325553.1
LOC109175911	XR_002053327.1
LOC109175911	XM_019325287.1
LOC109175913	XM_019325289.1
LOC109175910	XM_019325286.1
LOC109175910	XM_019325285.1
LOC109175912	XM_019325288.1
LOC109175907	XM_019325283.1
LOC109175908	XM_019325284.1
LOC109175906	XM_019325282.1
LOC109175328	XM_019324582.1
LOC109176286	XM_019325752.1
LOC109176264	XM_019325725.1
LOC109176264	XM_019325724.1
LOC109175463	XM_019324721.1
LOC109175611	XR_002053295.1
LOC109175611	XM_019324905.1
LOC109175610	XR_002053294.1
LOC109175610	XM_019324904.1
LOC109175610	XM_019324903.1
LOC109175610	XM_019324902.1
LOC109175464	XM_019324722.1
LOC109175608	XM_019324895.1
LOC109175619	XM_019324917.1
LOC109175615	XM_019324910.1
LOC109175615	XM_019324911.1
LOC109175616	XM_019324912.1
LOC109175613	XM_019324909.1
LOC109175618	XM_019324915.1
LOC109175618	XM_019324916.1
LOC109175612	XM_019324908.1
LOC109175612	XM_019324906.1
LOC109175612	XM_019324907.1
LOC109175617	XM_019324913.1
LOC109175609	XM_019324897.1
LOC109175609	XM_019324898.1
LOC109175609	XM_019324896.1
LOC109175609	XM_019324900.1
LOC109175609	XM_019324899.1
LOC109175609	XM_019324901.1
LOC109175465	XM_019324723.1
LOC109175521	XM_019324788.1
LOC109175511	XM_019324779.1
LOC109176156	XM_019325599.1
LOC109176270	XM_019325732.1
LOC109175839	XM_019325201.1
LOC109175840	XR_002053320.1
LOC109175840	XM_019325202.1
LOC109175838	XM_019325199.1
LOC109175838	XM_019325200.1
LOC109176288	XM_019325753.1
LOC109176288	XM_019325754.1
LOC109176288	XM_019325755.1
LOC109176288	XM_019325756.1
LOC109175466	XM_019324725.1
LOC109175362	XM_019324621.1
LOC109175554	XM_019324827.1
LOC109175467	XM_019324726.1
LOC109175651	XM_019324960.1
LOC109175651	XM_019324961.1
LOC109175651	XM_019324963.1
LOC109175656	XR_002053300.1
LOC109175656	XM_019324971.1
LOC109175653	XM_019324968.1
LOC109175653	XM_019324969.1
LOC109175660	XM_019324977.1
LOC109175652	XM_019324965.1
LOC109175652	XM_019324967.1
LOC109175652	XM_019324964.1
LOC109175652	XM_019324966.1
LOC109175658	XM_019324973.1
LOC109175659	XM_019324975.1
LOC109175659	XM_019324976.1
LOC109175661	XR_002053301.1
LOC109175654	XM_019324970.1
LOC109175657	XM_019324972.1
LOC109175528	XM_019324796.1
LOC109175528	XM_019324795.1
LOC109175529	XM_019324797.1
LOC109175360	XM_019324619.1
LOC109175835	XM_019325197.1
LOC109175835	XM_019325196.1
LOC109175833	XM_019325193.1
LOC109175832	XM_019325192.1
LOC109175831	XM_019325191.1
LOC109175834	XM_019325195.1
LOC109175834	XM_019325194.1
LOC109175837	XM_019325198.1
LOC109175320	XM_019324573.1
LOC109175320	XM_019324572.1
LOC109175320	XM_019324574.1
LOC109176113	XM_019325546.1
LOC109175295	XM_019324536.1
LOC109176254	XM_019325712.1
LOC109176176	XM_019325618.1
LOC109176177	XM_019325619.1
LOC109175813	XR_002053316.1
LOC109175810	XM_019325167.1
LOC109175810	XM_019325169.1
LOC109175810	XM_019325170.1
LOC109175810	XM_019325168.1
LOC109175812	XM_019325171.1
LOC109175812	XM_019325172.1
LOC109175808	XM_019325165.1
LOC109175809	XM_019325166.1
LOC109175290	XM_019324528.1
LOC109175290	XM_019324532.1
LOC109175290	XM_019324530.1
LOC109175290	XM_019324529.1
LOC109175291	XM_019324533.1
LOC109175292	XR_002053271.1
TRNAQ-UUG_7	TRNAQ-UUG_7
LOC109175289	XM_019324527.1
LOC109175643	XM_019324949.1
LOC109175643	XM_019324948.1
LOC109175646	XM_019324956.1
LOC109175645	XM_019324955.1
LOC109175644	XM_019324954.1
LOC109175644	XM_019324951.1
LOC109175644	XM_019324953.1
LOC109175644	XM_019324952.1
LOC109175649	XM_019324959.1
LOC109175650	XR_002053299.1
LOC109175647	XM_019324958.1
LOC109175647	XM_019324957.1
LOC109175954	XM_019325336.1
LOC109175468	XM_019324727.1
LOC109175469	XM_019324728.1
LOC109175470	XM_019324729.1
LOC109175958	XM_019325340.1
LOC109175957	XM_019325339.1
LOC109175952	XM_019325334.1
LOC109175471	XM_019324730.1
LOC109175956	XM_019325338.1
LOC109175955	XM_019325337.1
LOC109175948	XM_019325332.1
LOC109175949	XM_019325333.1
LOC109175960	XM_019325341.1
LOC109175953	XM_019325335.1
LOC109175472	XM_019324731.1
LOC109175947	XM_019325331.1
LOC109176153	XM_019325596.1
LOC109175515	XM_019324782.1
LOC109175286	XM_019324525.1
LOC109175285	XM_019324524.1
LOC109175677	XM_019324998.1
LOC109175677	XM_019324997.1
LOC109175473	XM_019324732.1
LOC109175683	XM_019325006.1
LOC109175683	XM_019325005.1
LOC109175678	XM_019324999.1
LOC109175681	XM_019325004.1
LOC109175686	XR_002053305.1
LOC109175686	XM_019325011.1
LOC109175684	XM_019325008.1
LOC109175684	XM_019325007.1
LOC109175679	XM_019325000.1
LOC109175679	XM_019325001.1
LOC109175679	XM_019325003.1
LOC109175679	XM_019325002.1
LOC109175685	XM_019325009.1
LOC109175685	XM_019325010.1
LOC109175342	XM_019324598.1
LOC109175342	XM_019324599.1
LOC109175549	XM_019324823.1
LOC109175259	XM_019324495.1
LOC109175259	XM_019324496.1
LOC109175855	XM_019325221.1
LOC109175853	XM_019325218.1
LOC109175853	XM_019325220.1
LOC109175853	XM_019325217.1
LOC109175853	XM_019325219.1
LOC109175856	XM_019325222.1
LOC109175474	XM_019324733.1
LOC109175905	XM_019325281.1
LOC109175905	XM_019325280.1
TRNAC-GCA_11	TRNAC-GCA_11
LOC109175904	XM_019325279.1
LOC109175901	XM_019325276.1
LOC109175901	XM_019325277.1
LOC109175903	XM_019325278.1
LOC109175260	XM_019324498.1
LOC109175260	XM_019324497.1
LOC109175475	XM_019324734.1
LOC109175729	XM_019325074.1
LOC109175723	XM_019325067.1
LOC109175723	XM_019325066.1
LOC109175723	XM_019325065.1
LOC109175722	XM_019325063.1
LOC109175722	XM_019325061.1
LOC109175722	XM_019325062.1
LOC109175722	XM_019325064.1
LOC109175728	XM_019325072.1
LOC109175728	XM_019325073.1
LOC109175728	XM_019325071.1
LOC109175730	XR_002053310.1
LOC109175476	XM_019324735.1
LOC109175726	XM_019325069.1
LOC109175727	XM_019325070.1
LOC109175718	XR_002053309.1
LOC109175718	XM_019325056.1
LOC109175718	XM_019325055.1
LOC109175721	XM_019325059.1
LOC109175724	XM_019325068.1
LOC109175720	XM_019325057.1
LOC109175720	XM_019325058.1
LOC109175313	XM_019324563.1
LOC109176036	XM_019325451.1
LOC109176036	XM_019325445.1
LOC109176036	XM_019325449.1
LOC109176036	XM_019325447.1
LOC109176036	XM_019325448.1
LOC109176036	XM_019325450.1
LOC109176036	XM_019325446.1
TRNAT-CGU_7	TRNAT-CGU_7
LOC109176040	XM_019325453.1
LOC109176039	XM_019325452.1
TRNAV-UAC_23	TRNAV-UAC_23
TRNAV-UAC_24	TRNAV-UAC_24
LOC109175323	XM_019324578.1
LOC109175287	XM_019324526.1
LOC109176255	XM_019325713.1
LOC109175712	XM_019325046.1
LOC109175713	XM_019325049.1
LOC109175713	XM_019325047.1
LOC109175714	XM_019325050.1
LOC109175715	XM_019325051.1
LOC109175715	XM_019325052.1
LOC109175716	XM_019325053.1
LOC109175717	XM_019325054.1
LOC109175843	XM_019325204.1
LOC109175841	XM_019325203.1
LOC109175844	XM_019325205.1
LOC109175477	XM_019324736.1
LOC109175332	XM_019324587.1
LOC109176245	XM_019325704.1
LOC109176245	XM_019325703.1
LOC109176246	XM_019325705.1
LOC109175504	XM_019324769.1
LOC109176184	XM_019325628.1
LOC109176183	XM_019325627.1
LOC109176183	XM_019325626.1
LOC109176185	XM_019325629.1
LOC109176187	XM_019325631.1
LOC109176187	XM_019325630.1
LOC109176195	XM_019325644.1
LOC109176195	XM_019325643.1
LOC109176194	XM_019325641.1
LOC109176194	XM_019325642.1
LOC109176194	XM_019325639.1
LOC109176194	XM_019325640.1
LOC109176249	XM_019325709.1
LOC109176249	XM_019325708.1
LOC109176285	XR_002053361.1
LOC109176285	XM_019325751.1
LOC109176285	XM_019325750.1
LOC109175523	XM_019324790.1
LOC109176016	XM_019325417.1
LOC109176018	XM_019325419.1
LOC109176019	XM_019325420.1
LOC109176017	XM_019325418.1
LOC109175351	XM_019324611.1
LOC109175351	XM_019324610.1
LOC109175365	XM_019324626.1
LOC109176145	XM_019325587.1
LOC109176145	XM_019325586.1
LOC109176147	XM_019325589.1
LOC109176147	XM_019325588.1
LOC109176150	XM_019325592.1
LOC109176148	XM_019325590.1
LOC109176149	XM_019325591.1
LOC109176046	XM_019325460.1
LOC109176046	XM_019325459.1
LOC109176047	XM_019325461.1
LOC109175503	XM_019324768.1
LOC109175533	XM_019324801.1
LOC109175277	XM_019324514.1
LOC109175277	XM_019324513.1
LOC109175265	XM_019324502.1
LOC109175268	XM_019324505.1
LOC109175479	XM_019324738.1
LOC109175300	XM_019324544.1
LOC109175300	XM_019324545.1
LOC109175300	XM_019324543.1
TRNAI-AAU_9	TRNAI-AAU_9
LOC109176132	XM_019325565.1
LOC109175981	XM_019325375.1
LOC109175980	XM_019325374.1
LOC109176229	XM_019325685.1
LOC109176271	XM_019325733.1
LOC109175296	XM_019324537.1
LOC109176191	XM_019325637.1
LOC109176191	XM_019325636.1
LOC109175480	XM_019324739.1
LOC109175481	XM_019324740.1
LOC109175944	XM_019325329.1
LOC109175943	XM_019325328.1
LOC109175940	XM_019325326.1
LOC109175939	XM_019325325.1
LOC109175941	XM_019325327.1
LOC109175596	XM_019324883.1
LOC109175606	XR_002053293.1
LOC109175595	XM_019324882.1
LOC109175597	XM_019324884.1
LOC109175603	XM_019324890.1
LOC109175599	XM_019324887.1
LOC109175602	XM_019324889.1
LOC109175600	XM_019324888.1
LOC109175598	XM_019324886.1
LOC109175598	XM_019324885.1
LOC109175592	XR_002053290.1
LOC109175592	XR_002053288.1
LOC109175592	XR_002053289.1
LOC109175592	XR_002053291.1
LOC109175592	XM_019324876.1
LOC109175605	XR_002053292.1
LOC109175604	XM_019324891.1
LOC109175604	XM_019324893.1
LOC109175604	XM_019324892.1
LOC109175594	XM_019324878.1
LOC109175594	XM_019324877.1
LOC109175594	XM_019324879.1
LOC109175594	XM_019324881.1
LOC109176119	XM_019325549.1
LOC109175482	XM_019324741.1
LOC109175993	XM_019325394.1
LOC109176108	XM_019325537.1
LOC109176108	XM_019325536.1
LOC109175294	XM_019324535.1
LOC109175293	XM_019324534.1
LOC109175310	XM_019324560.1
LOC109175310	XM_019324559.1
LOC109175483	XM_019324742.1
LOC109175484	XM_019324743.1
LOC109175318	XM_019324570.1
LOC109175312	XM_019324562.1
LOC109176228	XR_002053355.1
LOC109175485	XM_019324744.1
LOC109176227	XM_019325684.1
LOC109175517	XM_019324784.1
LOC109176220	XM_019325676.1
LOC109176222	XR_002053354.1
LOC109176221	XR_002053352.1
LOC109176221	XR_002053353.1
LOC109175486	XM_019324745.1
LOC109176320	XM_019325760.1
LOC109176322	XM_019325761.1
LOC109176324	XM_019325762.1
LOC109176325	XM_019325763.1
LOC109176482	XR_002053386.1
LOC109176478	XM_019325922.1
LOC109176480	XR_002053384.1
LOC109176371	XM_019325814.1
LOC109176479	XR_002053383.1
LOC109176372	XM_019325815.1
LOC109176481	XR_002053385.1
LOC109176477	XM_019325921.1
LOC109176477	XM_019325920.1
LOC109176475	XM_019325916.1
LOC109176475	XM_019325917.1
LOC109176474	XM_019325915.1
LOC109176476	XM_019325919.1
LOC109176354	XM_019325796.1
LOC109176358	XM_019325800.1
LOC109176336	XM_019325773.1
LOC109176449	XM_019325878.1
LOC109176374	XM_019325816.1
LOC109176450	XM_019325879.1
LOC109176445	XM_019325875.1
LOC109176446	XM_019325876.1
LOC109176447	XM_019325877.1
LOC109176451	XM_019325880.1
LOC109176351	XM_019325791.1
LOC109176351	XM_019325794.1
LOC109176351	XM_019325793.1
LOC109176351	XM_019325792.1
LOC109176520	XM_019325978.1
LOC109176520	XM_019325977.1
LOC109176521	XM_019325979.1
LOC109176376	XM_019325817.1
LOC109176528	XR_002053395.1
LOC109176529	XR_002053396.1
LOC109176525	XM_019325985.1
LOC109176524	XM_019325984.1
LOC109176524	XM_019325983.1
LOC109176526	XR_002053392.1
LOC109176526	XM_019325986.1
LOC109176522	XM_019325980.1
LOC109176378	XM_019325818.1
LOC109176527	XR_002053393.1
LOC109176527	XR_002053394.1
LOC109176381	XM_019325819.1
LOC109176523	XM_019325981.1
LOC109176367	XM_019325812.1
LOC109176441	XM_019325867.1
LOC109176441	XM_019325868.1
LOC109176454	XM_019325887.1
LOC109176454	XM_019325888.1
LOC109176382	XM_019325820.1
LOC109176455	XM_019325891.1
LOC109176455	XM_019325889.1
LOC109176455	XM_019325890.1
LOC109176455	XM_019325892.1
LOC109176453	XM_019325886.1
LOC109176453	XM_019325885.1
LOC109176453	XM_019325883.1
LOC109176453	XM_019325884.1
TRNAA-UGC_17	TRNAA-UGC_17
LOC109176452	XM_019325882.1
LOC109176457	XM_019325893.1
TRNAH-GUG_16	TRNAH-GUG_16
LOC109176543	XM_019326007.1
LOC109176542	XM_019326006.1
TRNAA-UGC_18	TRNAA-UGC_18
LOC109176544	XR_002053397.1
LOC109176541	XM_019326005.1
LOC109176545	XR_002053398.1
LOC109176539	XM_019326004.1
LOC109176383	XM_019325821.1
LOC109176385	XM_019325822.1
LOC109176505	XM_019325953.1
LOC109176504	XM_019325952.1
LOC109176538	XM_019326001.1
LOC109176538	XM_019326002.1
LOC109176538	XM_019326003.1
LOC109176494	XR_002053387.1
LOC109176494	XM_019325936.1
LOC109176500	XM_019325947.1
LOC109176502	XM_019325948.1
LOC109176502	XM_019325950.1
LOC109176502	XM_019325949.1
LOC109176503	XR_002053388.1
LOC109176387	XM_019325823.1
LOC109176388	XM_019325824.1
LOC109176333	XM_019325771.1
LOC109176510	XM_019325959.1
LOC109176509	XM_019325956.1
LOC109176509	XM_019325958.1
LOC109176390	XM_019325825.1
LOC109176391	XM_019325826.1
LOC109176434	XR_002053377.1
LOC109176434	XR_002053379.1
LOC109176434	XR_002053378.1
LOC109176546	XM_019326009.1
LOC109176546	XM_019326010.1
LOC109176359	XR_002053371.1
LOC109176359	XM_019325801.1
LOC109176359	XM_019325802.1
LOC109176392	XM_019325827.1
LOC109176435	XM_019325864.1
LOC109176364	XM_019325807.1
LOC109176347	XM_019325786.1
LOC109176350	XM_019325790.1
LOC109176357	XM_019325799.1
LOC109176534	XM_019325998.1
LOC109176535	XM_019325999.1
LOC109176533	XM_019325997.1
LOC109176368	XM_019325813.1
LOC109176395	XM_019325829.1
LOC109176496	XM_019325940.1
LOC109176495	XM_019325938.1
LOC109176495	XM_019325937.1
LOC109176458	XM_019325895.1
LOC109176458	XM_019325896.1
LOC109176458	XM_019325897.1
TRNAS-AGA_1	TRNAS-AGA_1
LOC109176462	XM_019325901.1
TRNAS-AGA_2	TRNAS-AGA_2
TRNAS-AGA_3	TRNAS-AGA_3
LOC109176465	XM_019325903.1
TRNAS-AGA_4	TRNAS-AGA_4
TRNAS-AGA_5	TRNAS-AGA_5
LOC109176463	XM_019325902.1
LOC109176466	XM_019325904.1
LOC109176468	XM_019325908.1
LOC109176468	XM_019325907.1
LOC109176461	XM_019325900.1
TRNAS-AGA_6	TRNAS-AGA_6
LOC109176467	XM_019325905.1
LOC109176459	XM_019325898.1
LOC109176396	XM_019325830.1
LOC109176460	XM_019325899.1
LOC109176469	XR_002053382.1
LOC109176516	XM_019325966.1
LOC109176335	XM_019325772.1
LOC109176352	XM_019325795.1
LOC109176471	XM_019325912.1
LOC109176471	XM_019325911.1
LOC109176471	XM_019325913.1
LOC109176473	XM_019325914.1
LOC109176397	XM_019325831.1
LOC109176470	XM_019325910.1
LOC109176470	XM_019325909.1
LOC109176398	XM_019325832.1
LOC109176400	XM_019325833.1
LOC109176507	XM_019325955.1
LOC109176508	XR_002053389.1
LOC109176506	XM_019325954.1
LOC109176530	XM_019325989.1
LOC109176530	XM_019325991.1
LOC109176530	XM_019325988.1
LOC109176530	XM_019325992.1
LOC109176530	XM_019325990.1
LOC109176532	XM_019325995.1
LOC109176531	XM_019325994.1
LOC109176531	XM_019325993.1
LOC109176439	XM_019325866.1
LOC109176497	XM_019325941.1
LOC109176401	XM_019325834.1
LOC109176515	XR_002053391.1
LOC109176513	XM_019325963.1
LOC109176513	XM_019325964.1
LOC109176514	XR_002053390.1
LOC109176402	XM_019325835.1
LOC109176511	XM_019325960.1
LOC109176403	XM_019325836.1
LOC109176404	XM_019325837.1
LOC109176343	XM_019325783.1
LOC109176343	XM_019325780.1
LOC109176343	XM_019325782.1
LOC109176342	XM_019325779.1
LOC109176345	XM_019325784.1
LOC109176338	XM_019325778.1
LOC109176341	XR_002053369.1
LOC109176340	XR_002053368.1
LOC109176340	XR_002053367.1
LOC109176340	XR_002053366.1
LOC109176337	XM_019325777.1
LOC109176337	XM_019325776.1
LOC109176337	XM_019325775.1
LOC109176337	XM_019325774.1
LOC109176332	XR_002053365.1
LOC109176332	XM_019325770.1
LOC109176331	XR_002053364.1
LOC109176331	XM_019325768.1
LOC109176331	XM_019325769.1
LOC109176363	XM_019325806.1
LOC109176362	XM_019325805.1
LOC109176406	XM_019325838.1
LOC109176407	XM_019325839.1
LOC109176408	XM_019325840.1
LOC109176365	XR_002053372.1
LOC109176365	XR_002053373.1
LOC109176365	XR_002053374.1
LOC109176365	XR_002053375.1
LOC109176365	XM_019325809.1
LOC109176365	XM_019325811.1
LOC109176365	XM_019325810.1
LOC109176365	XM_019325808.1
LOC109176443	XM_019325871.1
LOC109176409	XM_019325841.1
LOC109176361	XM_019325803.1
LOC109176361	XM_019325804.1
LOC109176410	XM_019325842.1
LOC109176412	XM_019325843.1
LOC109176444	XM_019325874.1
LOC109176444	XM_019325872.1
LOC109176444	XM_019325873.1
LOC109176356	XM_019325798.1
LOC109176413	XM_019325844.1
LOC109176414	XM_019325845.1
LOC109176415	XM_019325846.1
LOC109176355	XR_002053370.1
LOC109176355	XM_019325797.1
LOC109176536	XM_019326000.1
LOC109176512	XM_019325962.1
LOC109176512	XM_019325961.1
LOC109176346	XM_019325785.1
LOC109176518	XM_019325970.1
LOC109176518	XM_019325971.1
LOC109176519	XM_019325975.1
LOC109176519	XM_019325974.1
LOC109176519	XM_019325972.1
LOC109176519	XM_019325976.1
LOC109176492	XM_019325935.1
LOC109176416	XM_019325847.1
LOC109176490	XM_019325933.1
LOC109176417	XM_019325848.1
LOC109176491	XM_019325934.1
LOC109176547	XM_019326011.1
LOC109176487	XM_019325930.1
LOC109176488	XM_019325931.1
LOC109176485	XM_019325927.1
LOC109176485	XM_019325923.1
LOC109176485	XM_019325924.1
LOC109176485	XM_019325925.1
LOC109176485	XM_019325926.1
LOC109176489	XM_019325932.1
LOC109176486	XM_019325929.1
LOC109176419	XM_019325849.1
LOC109176517	XM_019325967.1
LOC109176517	XM_019325969.1
LOC109176517	XM_019325968.1
LOC109176370	XR_002053376.1
LOC109176498	XM_019325942.1
LOC109176498	XM_019325943.1
LOC109176498	XM_019325945.1
LOC109176498	XM_019325944.1
LOC109176499	XM_019325946.1
LOC109176442	XM_019325870.1
LOC109176420	XM_019325850.1
LOC109176349	XM_019325788.1
LOC109176349	XM_019325787.1
LOC109176349	XM_019325789.1
LOC109176330	XM_019325767.1
LOC109176330	XM_019325766.1
LOC109176437	XR_002053380.1
LOC109176436	XM_019325865.1
LOC109176440	XR_002053381.1
LOC109176422	XM_019325852.1
LOC109176423	XM_019325853.1
LOC109176328	XR_002053363.1
LOC109176424	XM_019325854.1
LOC109176327	XR_002053362.1
LOC109176425	XM_019325855.1
LOC109176326	XM_019325764.1
LOC109176326	XM_019325765.1
LOC109176426	XM_019325856.1
LOC109176428	XM_019325857.1
LOC109176429	XM_019325858.1
LOC109176430	XM_019325859.1
LOC109176431	XM_019325861.1
LOC109176432	XM_019325862.1
LOC109176433	XM_019325863.1
LOC109176563	XM_019326018.1
LOC109176579	XM_019326035.1
LOC109176579	XM_019326036.1
LOC109176579	XM_019326037.1
LOC109176579	XM_019326041.1
LOC109176579	XM_019326034.1
LOC109176579	XM_019326040.1
LOC109176579	XM_019326039.1
LOC109176564	XM_019326020.1
LOC109176577	XM_019326032.1
LOC109176577	XM_019326033.1
LOC109176559	XM_019326014.1
LOC109176560	XR_002053403.1
LOC109176560	XR_002053404.1
LOC109176560	XR_002053402.1
LOC109176560	XR_002053405.1
LOC109176560	XR_002053401.1
LOC109176560	XR_002053408.1
LOC109176560	XR_002053406.1
LOC109176560	XR_002053407.1
LOC109176560	XR_002053409.1
LOC109176560	XM_019326015.1
LOC109176565	XM_019326021.1
LOC109176562	XM_019326016.1
LOC109176562	XM_019326017.1
LOC109176572	XR_002053410.1
LOC109176566	XM_019326022.1
LOC109176558	XR_002053399.1
LOC109176558	XR_002053400.1
LOC109176558	XM_019326013.1
LOC109176567	XM_019326023.1
LOC109176569	XM_019326024.1
LOC109176570	XM_019326025.1
LOC109176571	XM_019326026.1
LOC109176574	XM_019326028.1
LOC109176574	XM_019326029.1
LOC109176575	XM_019326031.1
LOC109176575	XM_019326030.1
LOC109176576	XR_002053412.1
LOC109176573	XR_002053411.1
TRNAM-CAU_52	TRNAM-CAU_52
LOC109176593	XR_002053421.1
LOC109176580	XM_019326042.1
TRNAR-UCG_4	TRNAR-UCG_4
TRNAQ-UUG_8	TRNAQ-UUG_8
TRNAQ-UUG_9	TRNAQ-UUG_9
TRNAR-UCG_5	TRNAR-UCG_5
TRNAR-UCG_6	TRNAR-UCG_6
TRNAR-UCG_7	TRNAR-UCG_7
TRNAR-UCG_8	TRNAR-UCG_8
TRNAR-UCG_9	TRNAR-UCG_9
TRNAR-UCG_10	TRNAR-UCG_10
TRNAR-UCG_11	TRNAR-UCG_11
TRNAR-UCG_12	TRNAR-UCG_12
TRNAQ-UUG_10	TRNAQ-UUG_10
TRNAR-UCG_13	TRNAR-UCG_13
TRNAR-UCG_14	TRNAR-UCG_14
TRNAR-UCG_15	TRNAR-UCG_15
TRNAR-UCG_16	TRNAR-UCG_16
TRNAQ-UUG_11	TRNAQ-UUG_11
TRNAQ-UUG_12	TRNAQ-UUG_12
TRNAR-UCG_17	TRNAR-UCG_17
TRNAR-UCG_18	TRNAR-UCG_18
TRNASTOP-UCA	TRNASTOP-UCA
TRNAR-UCG_19	TRNAR-UCG_19
TRNAR-UCG_20	TRNAR-UCG_20
TRNAR-UCG_21	TRNAR-UCG_21
TRNAR-UCG_22	TRNAR-UCG_22
TRNAR-UCG_23	TRNAR-UCG_23
TRNAQ-UUG_13	TRNAQ-UUG_13
TRNAR-UCG_24	TRNAR-UCG_24
TRNAQ-UUG_14	TRNAQ-UUG_14
TRNAR-UCG_25	TRNAR-UCG_25
TRNAR-UCG_26	TRNAR-UCG_26
TRNAR-UCG_27	TRNAR-UCG_27
TRNAR-UCG_28	TRNAR-UCG_28
TRNAQ-UUG_15	TRNAQ-UUG_15
TRNAQ-UUG_16	TRNAQ-UUG_16
TRNAR-UCG_29	TRNAR-UCG_29
TRNAR-UCG_30	TRNAR-UCG_30
TRNAR-UCG_31	TRNAR-UCG_31
TRNASTOP-UCA_1	TRNASTOP-UCA_1
LOC109176596	XM_019326050.1
TRNAR-UCG_32	TRNAR-UCG_32
TRNAR-UCG_33	TRNAR-UCG_33
TRNAR-UCG_34	TRNAR-UCG_34
TRNAQ-UUG_17	TRNAQ-UUG_17
TRNAP-AGG_11	TRNAP-AGG_11
LOC109176597	XM_019326052.1
LOC109176598	XM_019326053.1
LOC109176599	XM_019326054.1
LOC109176588	XM_019326046.1
LOC109176600	XM_019326055.1
LOC109176602	XM_019326056.1
LOC109176603	XM_019326057.1
TRNAP-AGG_12	TRNAP-AGG_12
LOC109176604	XM_019326058.1
LOC109176612	XR_002053426.1
LOC109176612	XR_002053425.1
LOC109176594	XR_002053422.1
LOC109176594	XR_002053423.1
LOC109176606	XM_019326059.1
LOC109176591	XM_019326048.1
LOC109176607	XM_019326060.1
LOC109176584	XR_002053415.1
TRNAC-GCA_12	TRNAC-GCA_12
LOC109176608	XM_019326062.1
LOC109176610	XM_019326063.1
LOC109176589	XM_019326047.1
LOC109176582	XR_002053413.1
LOC109176582	XR_002053414.1
LOC109176581	XM_019326043.1
LOC109176587	XR_002053419.1
LOC109176587	XR_002053420.1
LOC109176586	XR_002053418.1
LOC109176586	XR_002053416.1
LOC109176586	XR_002053417.1
LOC109176585	XM_019326045.1
LOC109176611	XM_019326065.1
LOC109176663	XM_019326070.1
LOC109176665	XM_019326072.1
LOC109176664	XM_019326071.1
LOC109176687	XM_019326097.1
LOC109176687	XM_019326093.1
LOC109176687	XM_019326095.1
LOC109176687	XM_019326094.1
LOC109176687	XM_019326096.1
LOC109176667	XM_019326073.1
LOC109176688	XM_019326100.1
LOC109176688	XM_019326099.1
